crime_id,entity,entity_classification
66b7ab2fe7c4fd2d90ad13b1,20,small
66b7ab2fe7c4fd2d90ad13b1,29,small
66b7b86e95b580e7464d721d,8c,small
66b7b86e95b580e7464d721d,20biib,intermediate
66b7b86e95b580e7464d721d,20,small
66b7b86e95b580e7464d721d,27,small
66b8b39b93a117f63fe99689,8c,small
66b8b39b93a117f63fe99689,20biic,commercial
66b8b39b93a117f63fe99689,20,small
66b8b39b93a117f63fe99689,29,small
66b8e02831a3a972132b8b3d,8c,small
66b8e02831a3a972132b8b3d,20biic,commercial
66b8e02831a3a972132b8b3d,20,small
66b8f8c08d1e61750874c76e,8c,small
66b8f8c08d1e61750874c76e,20biia,small
66b8f8c08d1e61750874c76e,20,small
66b960f38deecb549cc12151,8c,small
66b960f38deecb549cc12151,20biib,intermediate
66b960f38deecb549cc12151,20,small
66b960f38deecb549cc12151,29,small
66b9af0ae1bdda0aebde0079,27b,small
66b9af0ae1bdda0aebde0079,8c,small
66b9af0ae1bdda0aebde0079,20b2a,small
66b9d4b68deecb34a1cfceec,20biia,small
66b9d4b68deecb34a1cfceec,20,small
66b9df5b8deecb30a9d18e46,8c,small
66b9df5b8deecb30a9d18e46,20biic,commercial
66b9df5b8deecb30a9d18e46,20,small
66b9df5b8deecb30a9d18e46,29,small
66b9faca53d0f8dbbb8e703a,8c,small
66b9faca53d0f8dbbb8e703a,20biib,intermediate
66b9faca53d0f8dbbb8e703a,20,small
66b9faca53d0f8dbbb8e703a,27,small
66ba03be8deecb20b2d6130d,8c,small
66ba03be8deecb20b2d6130d,20biib,intermediate
66ba03be8deecb20b2d6130d,20,small
66ba14325bae0f6037fd97a4,8c,small
66ba14325bae0f6037fd97a4,20biia,small
66ba14325bae0f6037fd97a4,20,small
66ba32e4e07b31981c61ea65,8c,small
66ba32e4e07b31981c61ea65,20biic,commercial
66ba32e4e07b31981c61ea65,20,small
66ba33cce07b31153161fa53,8c,small
66ba33cce07b31153161fa53,20biib,intermediate
66ba33cce07b31153161fa53,20,small
66ba33cce07b31153161fa53,21b,intermediate
66ba33cce07b31153161fa53,21,small
66ba33cce07b31153161fa53,27,small
66ba33cce07b31153161fa53,29,small
66ba41b14e8c2aa32947f1af,8c,small
66ba41b14e8c2aa32947f1af,20biib,intermediate
66ba41b14e8c2aa32947f1af,20,small
66ba53d78deecb9ee1d969f6,8c,small
66ba53d78deecb9ee1d969f6,20biib,intermediate
66ba53d78deecb9ee1d969f6,20,small
66ba724b0a7559edf237db99,20biia,small
66ba724b0a7559edf237db99,20,small
66bb6aabaa8c2d4f74ffba7b,3512,small
66bb6aabaa8c2d4f74ffba7b,351,small
66bb6aabaa8c2d4f74ffba7b,2,small
66bb6aabaa8c2d4f74ffba7b,251bb,intermediate
66bb6aabaa8c2d4f74ffba7b,25,small
66bb6aabaa8c2d4f74ffba7b,20bii,intermediate
66bb6aabaa8c2d4f74ffba7b,20,small
66bbc95b7567d31fa82865c5,8c,small
66bbc95b7567d31fa82865c5,20biib,intermediate
66bbc95b7567d31fa82865c5,20,small
66bbdae4d7bf430eddb8f1b0,8c,small
66bbdae4d7bf430eddb8f1b0,20iia,small
66bbdae4d7bf430eddb8f1b0,20,small
66bc2a874e89b43f900931dd,8c,small
66bc2a874e89b43f900931dd,20biia,small
66bc2a874e89b43f900931dd,20,small
66bc2a874e89b43f900931dd,27,small
66bc48747567d309d33024fa,8c,small
66bc48747567d309d33024fa,20biib,intermediate
66bc48747567d309d33024fa,20,small
66bc48747567d309d33024fa,27a,small
66bc48747567d309d33024fa,27,small
66bc48747567d309d33024fa,29,small
66bc9a1fd390aa3a44622264,8c,small
66bc9a1fd390aa3a44622264,20b,intermediate
66bcab900544595f7ced5788,8c,small
66bcab900544595f7ced5788,21c,commercial
66bcab900544595f7ced5788,21,small
66bcab900544595f7ced5788,22c,commercial
66bcab900544595f7ced5788,22,small
66bcab900544595f7ced5788,29,small
66bcab900544595f7ced5788,27a,small
66bcab900544595f7ced5788,27,small
66bcc92878918dd3f08f4a13,8c,small
66bcc92878918dd3f08f4a13,20biib,intermediate
66bcc92878918dd3f08f4a13,20,small
66bcc9c4d390aad0da65b6e7,20biib,intermediate
66bcc9c4d390aad0da65b6e7,20,small
66bcc9c4d390aad0da65b6e7,29,small
66bcc9c4d390aad0da65b6e7,8c,small
66bd90ded390aaf0506cf29a,8c,small
66bd90ded390aaf0506cf29a,20biia,small
66bd90ded390aaf0506cf29a,20,small
66bd90ded390aaf0506cf29a,27,small
66bd90ded390aaf0506cf29a,28,small
66be3e71d390aa58c5772943,8c,small
66be3e71d390aa58c5772943,20biia,small
66be3e71d390aa58c5772943,20,small
66be423b0544598d6cf5dd1d,8c,small
66be423b0544598d6cf5dd1d,20biia,small
66be423b0544598d6cf5dd1d,20,small
66be465b76423e9089bac448,8c,small
66be465b76423e9089bac448,22c,commercial
66be465b76423e9089bac448,22,small
66be465b76423e9089bac448,27,small
66be465b76423e9089bac448,29,small
66be4ff178918d9079a06c06,8c,small
66be4ff178918d9079a06c06,20biia,small
66be4ff178918d9079a06c06,20,small
66be4ff178918d9079a06c06,27,small
66be68667567d37d98500316,8c,small
66be68667567d37d98500316,21c,commercial
66be68667567d37d98500316,21,small
66becda6a300a04ad1f8770d,20biib,intermediate
66becda6a300a04ad1f8770d,20,small
66bf0eeea300a002f7053668,8c,small
66bf0eeea300a002f7053668,20biia,small
66bf0eeea300a002f7053668,20,small
66bf0eeea300a002f7053668,27,small
66bf3efd78918d19b9b48cd0,20biia,small
66bf3efd78918d19b9b48cd0,20,small
66bf772cd7bf43eee8ffa6ac,20biia,small
66bf772cd7bf43eee8ffa6ac,20,small
66bfc81278918dc5c4ba8c6b,8c,small
66bfc81278918dc5c4ba8c6b,20biic,commercial
66bfc81278918dc5c4ba8c6b,20,small
66bfc81278918dc5c4ba8c6b,27,small
66c0332eaa8c2d670d53481c,8c,small
66c0332eaa8c2d670d53481c,21b,intermediate
66c0332eaa8c2d670d53481c,21,small
66c0332eaa8c2d670d53481c,18a,small
66c0332eaa8c2d670d53481c,18,small
66c0332eaa8c2d670d53481c,27,small
66c03b157567d361a5780373,8c,small
66c03b157567d361a5780373,20biic,commercial
66c03b157567d361a5780373,20,small
66c03b157567d361a5780373,29,small
66c0783b78918d0467e69e12,8c,small
66c0783b78918d0467e69e12,20biia,small
66c0783b78918d0467e69e12,20,small
66c0783b78918d0467e69e12,27,small
66c091a14e89b4d6ea770513,8c,small
66c091a14e89b4d6ea770513,20biia,small
66c091a14e89b4d6ea770513,20,small
66c091a14e89b4d6ea770513,27,small
66c0b090aa8c2d686c9329b4,8c,small
66c0b090aa8c2d686c9329b4,20biia,small
66c0b090aa8c2d686c9329b4,20,small
66c0e8df7567d305e4a71f09,8c,small
66c0e8df7567d305e4a71f09,20biia,small
66c0e8df7567d305e4a71f09,20,small
66c15996aa8c2d25dc98f8a2,8c,small
66c15996aa8c2d25dc98f8a2,20biia,small
66c15996aa8c2d25dc98f8a2,20,small
66c15996aa8c2d25dc98f8a2,20biib,intermediate
66c15996aa8c2d25dc98f8a2,27b,small
66c15996aa8c2d25dc98f8a2,27,small
66c159fda300a038694309ee,20biia,small
66c159fda300a038694309ee,20,small
66c159fda300a038694309ee,27,small
66c1d268aa8c2d41ac9dc813,27,small
66c1fe3e4e89b4b40087a3b3,20biib,intermediate
66c1fe3e4e89b4b40087a3b3,20,small
66c2062ed7bf432bc237fb58,8c,small
66c2062ed7bf432bc237fb58,20biia,small
66c2062ed7bf432bc237fb58,20,small
66c2241eaa8c2d811ba0cc13,8c,small
66c2241eaa8c2d811ba0cc13,20biia,small
66c2241eaa8c2d811ba0cc13,20,small
66c2241eaa8c2d811ba0cc13,27b,small
66c23ea4a300a039644b5a78,20biia,small
66c23ea4a300a039644b5a78,20,small
66c25f29a300a053164b8843,8c,small
66c25f29a300a053164b8843,20biib,intermediate
66c25f29a300a053164b8843,20,small
66c25f29a300a053164b8843,29,small
66c28546d390aad871d5f843,20biia,small
66c28546d390aad871d5f843,20,small
66c2aa64aa8c2d54dca5033d,8c,small
66c2aa64aa8c2d54dca5033d,20biia,small
66c2aa64aa8c2d54dca5033d,20,small
66c2aa64aa8c2d54dca5033d,27,small
66c2aa64aa8c2d54dca5033d,29,small
66c2ca5d76423e4e9a068e95,8c,small
66c2ca5d76423e4e9a068e95,20biia,small
66c2ca5d76423e4e9a068e95,20,small
66c2ca5d76423e4e9a068e95,27,small
66c37b0905445967e427a9a5,8c,small
66c37b0905445967e427a9a5,20biia,small
66c37b0905445967e427a9a5,20,small
66c37f85aa8c2d859eaed127,8c,small
66c37f85aa8c2d859eaed127,20biib,intermediate
66c37f85aa8c2d859eaed127,20,small
66c39b2578918d61de199898,8c,small
66c39b2578918d61de199898,20biic,commercial
66c39b2578918d61de199898,20,small
66c39b2578918d61de199898,27a,small
66c39b2578918d61de199898,27,small
66c42229d390aa54a5eb6a60,8c,small
66c42229d390aa54a5eb6a60,20biia,small
66c42229d390aa54a5eb6a60,20,small
66c46bdf4e89b47b61b327fc,8c,small
66c46bdf4e89b47b61b327fc,20biia,small
66c46bdf4e89b47b61b327fc,20,small
66c4b82d76423e97763196e9,8b,intermediate
66c4b82d76423e97763196e9,8,small
66c4b82d76423e97763196e9,8c,small
66c4b82d76423e97763196e9,20ai,cultivation
66c4b82d76423e97763196e9,20,small
66c4e6d7aa8c2d7edbd1ba8b,8c,small
66c4e6d7aa8c2d7edbd1ba8b,20biib,intermediate
66c4e6d7aa8c2d7edbd1ba8b,20,small
66c58c3dd390aac5b70a51b1,8c,small
66c58c3dd390aac5b70a51b1,20biib,intermediate
66c58c3dd390aac5b70a51b1,20,small
66c58c3dd390aac5b70a51b1,27,small
66c5ef8fd390aa393526ecbd,8c,small
66c5ef8fd390aa393526ecbd,20biia,small
66c5ef8fd390aa393526ecbd,20,small
66c5ef8fd390aa393526ecbd,27,small
66c5f0d67567d356ce1b0770,8c,small
66c5f0d67567d356ce1b0770,20biia,small
66c5f0d67567d356ce1b0770,20,small
66c5fefb76423e8dae56b34b,20biia,small
66c5fefb76423e8dae56b34b,20,small
66c5fefb76423e8dae56b34b,27,small
66c601d078918d3f4d5d99f6,8c,small
66c601d078918d3f4d5d99f6,20biia,small
66c601d078918d3f4d5d99f6,20,small
66c60de1e2ed7b300fefd650,8c,small
66c60de1e2ed7b300fefd650,22c,commercial
66c60de1e2ed7b300fefd650,22,small
66c60de1e2ed7b300fefd650,125,small
66c60de1e2ed7b300fefd650,35,small
66c60de1e2ed7b300fefd650,3,small
66c60de1e2ed7b300fefd650,5,small
66c60de1e2ed7b300fefd650,251a,small
66c60de1e2ed7b300fefd650,25,small
66c60de1e2ed7b300fefd650,1,small
66c62929aa8c2d7568fc43f3,8c,small
66c62929aa8c2d7568fc43f3,20biia,small
66c62929aa8c2d7568fc43f3,20,small
66c63148d7bf43be26893804,8c,small
66c63148d7bf43be26893804,22b,intermediate
66c63148d7bf43be26893804,22,small
66c63148d7bf43be26893804,125,small
66c63148d7bf43be26893804,35,small
66c63148d7bf43be26893804,3,small
66c63148d7bf43be26893804,5,small
66c636467567d37eda1e3d6e,27,small
66c6aa0bd390aa59ad2d3457,8c,small
66c6aa0bd390aa59ad2d3457,20biib,intermediate
66c6aa0bd390aa59ad2d3457,20,small
66c6b1877567d3796722ad70,8c,small
66c6b1877567d3796722ad70,20biib,intermediate
66c6b1877567d3796722ad70,20,small
66c6b1877567d3796722ad70,29,small
66c6c718a300a0480fb40768,20biib,intermediate
66c6c718a300a0480fb40768,20,small
66c6ec154e89b4578de76879,8c,small
66c6ec154e89b4578de76879,20biia,small
66c6ec154e89b4578de76879,20,small
66c6ec154e89b4578de76879,29,small
66c6f5c176423e8238678415,8c,small
66c6f5c176423e8238678415,20biia,small
66c6f5c176423e8238678415,20,small
66c6f5c176423e8238678415,27b,small
66c77023d7bf43b2d3a1b8d5,27,small
66c77c9505445949024c6f82,8c,small
66c77c9505445949024c6f82,20biib,intermediate
66c77c9505445949024c6f82,20,small
66c77c9505445949024c6f82,27,small
66c77c9505445949024c6f82,29,small
66c783caaa8c2d1a4b172dea,8c,small
66c783caaa8c2d1a4b172dea,20biia,small
66c783caaa8c2d1a4b172dea,20,small
66c78cbfd390aa3313432e44,8c,small
66c78cbfd390aa3313432e44,20biic,commercial
66c78cbfd390aa3313432e44,20,small
66c7aa1a76423e842c6fdb70,8c,small
66c7aa1a76423e842c6fdb70,20biib,intermediate
66c7aa1a76423e842c6fdb70,20,small
66c7aa1a76423e842c6fdb70,27,small
66c7aa1a76423e842c6fdb70,27a,small
66c7aa1a76423e842c6fdb70,29,small
66c8250a78918dd68f7d6b72,8c,small
66c8250a78918dd68f7d6b72,20biia,small
66c8250a78918dd68f7d6b72,20,small
66c8250a78918dd68f7d6b72,27,small
66c84b3ea300a0f0e8db9632,27,small
66c854a8aa8c2d0a4927b8f6,8c,small
66c854a8aa8c2d0a4927b8f6,20biia,small
66c854a8aa8c2d0a4927b8f6,20,small
66c854a8aa8c2d0a4927b8f6,27,small
66c87fc878918d13a394a898,20biib,intermediate
66c87fc878918d13a394a898,20,small
66c8838cd390aa67cf60f37d,8c,small
66c8838cd390aa67cf60f37d,20biia,small
66c8838cd390aa67cf60f37d,20,small
66c8838cd390aa67cf60f37d,27b,small
66c885bb05445939a457ab66,8c,small
66c885bb05445939a457ab66,20biib,intermediate
66c885bb05445939a457ab66,20,small
66c8a93576423e061d8c85ce,20biib,intermediate
66c8a93576423e061d8c85ce,20,small
66c8dc2478918debdf984052,8c,small
66c8dc2478918debdf984052,27,small
66c8dc2478918debdf984052,20biib,intermediate
66c8dc2478918debdf984052,20,small
66c94a3c9191ba0d09ea829d,8c,small
66c94a3c9191ba0d09ea829d,20biia,small
66c94a3c9191ba0d09ea829d,20,small
66c94a3c9191ba0d09ea829d,27b,small
66c9d95f989f626435f900af,8c,small
66c9d95f989f626435f900af,20biia,small
66c9d95f989f626435f900af,20,small
66ca002fef9fb7abb64cc70a,8c,small
66ca002fef9fb7abb64cc70a,20biic,commercial
66ca002fef9fb7abb64cc70a,20,small
66ca002fef9fb7abb64cc70a,29,small
66ca02ff891ffc0bbcddded7,8c,small
66ca02ff891ffc0bbcddded7,20biia,small
66ca02ff891ffc0bbcddded7,20,small
66ca02ff891ffc0bbcddded7,27b,small
66ca1247891ffc450bde712a,8c,small
66ca1247891ffc450bde712a,22c,commercial
66ca1247891ffc450bde712a,22,small
66ca1247891ffc450bde712a,29,small
66ca1247891ffc450bde712a,14,small
66ca18389191ba3f760ccd98,8c,small
66ca18389191ba3f760ccd98,22c,commercial
66ca18389191ba3f760ccd98,22,small
66ca18389191ba3f760ccd98,29,small
66ca18389191ba3f760ccd98,27a,small
66ca18389191ba3f760ccd98,27,small
66ca212b989f624021fd4bae,8c,small
66ca212b989f624021fd4bae,20biia,small
66ca212b989f624021fd4bae,20,small
66cacde8891ffc6486e618b0,8c,small
66cacde8891ffc6486e618b0,20biib,intermediate
66cacde8891ffc6486e618b0,20,small
66caf29e891ffc2595e98b9d,8c,small
66caf29e891ffc2595e98b9d,22c,commercial
66caf29e891ffc2595e98b9d,22,small
66caf29e891ffc2595e98b9d,29,small
66cb3a701f87a1642a3f9608,20biia,small
66cb3a701f87a1642a3f9608,20,small
66cb3a701f87a1642a3f9608,27,small
66cb63f71f87a175134163d0,8c,small
66cb63f71f87a175134163d0,20biib,intermediate
66cb63f71f87a175134163d0,20,small
66cb63f71f87a175134163d0,27,small
66cb8a6a891ffc4835f171c6,8c,small
66cb8a6a891ffc4835f171c6,22c,commercial
66cb8a6a891ffc4835f171c6,22,small
66cb8a6a891ffc4835f171c6,29,small
66cbbf67891ffc92bdf26576,8c,small
66cbbf67891ffc92bdf26576,20biia,small
66cbbf67891ffc92bdf26576,20,small
66cbee219191ba469a228797,8c,small
66cbee219191ba469a228797,20biib,intermediate
66cbee219191ba469a228797,20,small
66cc0335891ffcf3f7f5b214,8c,small
66cc0335891ffcf3f7f5b214,20biia,small
66cc0335891ffcf3f7f5b214,20,small
66cc0335891ffcf3f7f5b214,27,small
66cc0335891ffcf3f7f5b214,29,small
66cc64037dbaf4c145be36fc,8c,small
66cc64037dbaf4c145be36fc,22c,commercial
66cc64037dbaf4c145be36fc,22,small
66cc64037dbaf4c145be36fc,29,small
66cc7f99891ffca8d00660cb,8c,small
66cc7f99891ffca8d00660cb,20biia,small
66cc7f99891ffca8d00660cb,20,small
66cc8a5d1f87a1253556284e,20biia,small
66cc8a5d1f87a1253556284e,20,small
66cc8a5d1f87a1253556284e,27,small
66cca8fdef9fb76af1718b19,8c,small
66cca8fdef9fb76af1718b19,20biia,small
66cca8fdef9fb76af1718b19,20,small
66ccb3b09191ba4af3340274,8b,intermediate
66ccb3b09191ba4af3340274,8,small
66ccb3b09191ba4af3340274,20ai,cultivation
66ccb3b09191ba4af3340274,20,small
66ccc6639191baab0534581f,8c,small
66ccc6639191baab0534581f,20biia,small
66ccc6639191baab0534581f,20,small
66cccd8a891ffc80c70b40f9,8c,small
66cccd8a891ffc80c70b40f9,20biia,small
66cccd8a891ffc80c70b40f9,20,small
66cdbaed1f87a1044b7f1b48,8c,small
66cdbaed1f87a1044b7f1b48,20biia,small
66cdbaed1f87a1044b7f1b48,20,small
66cdc568989f62a1a251aba9,8c,small
66cdc568989f62a1a251aba9,20biic,commercial
66cdc568989f62a1a251aba9,20,small
66cdc6a91f87a12aa680fac9,8c,small
66cdc6a91f87a12aa680fac9,20biib,intermediate
66cdc6a91f87a12aa680fac9,20,small
66cdd8427dbaf43fe4f149a1,8c,small
66cdd8427dbaf43fe4f149a1,20biia,small
66cdd8427dbaf43fe4f149a1,20,small
66cdd8427dbaf43fe4f149a1,27,small
66cdd8ff7dbaf4f057f16409,3184,small
66cdd8ff7dbaf4f057f16409,318,small
66cdd8ff7dbaf4f057f16409,4,small
66cdd8ff7dbaf4f057f16409,8c,small
66cdd8ff7dbaf4f057f16409,20biic,commercial
66cdd8ff7dbaf4f057f16409,20,small
66cdd8ff7dbaf4f057f16409,27,small
66ce2628607d44431bcf6aeb,8c,small
66ce2628607d44431bcf6aeb,20biia,small
66ce2628607d44431bcf6aeb,20,small
66ce2628607d44431bcf6aeb,29,small
66ce37bc1f87a10d88865a30,8c,small
66ce37bc1f87a10d88865a30,20biib,intermediate
66ce37bc1f87a10d88865a30,20,small
66ce37bc1f87a10d88865a30,27,small
66ce37bc1f87a10d88865a30,29,small
66ce825ff02ae36170e97e38,8b,intermediate
66ce825ff02ae36170e97e38,8,small
66ce825ff02ae36170e97e38,20ai,cultivation
66ce825ff02ae36170e97e38,20,small
66cec1abcc8c44924790561e,8c,small
66cec1abcc8c44924790561e,20biia,small
66cec1abcc8c44924790561e,20,small
66cefc9dcddf222c405843bb,8c,small
66cefc9dcddf222c405843bb,20ai,cultivation
66cefc9dcddf222c405843bb,20,small
66cefc9dcddf222c405843bb,27,small
66cf01e76e8acd3db5bdf571,8c,small
66cf01e76e8acd3db5bdf571,20biic,commercial
66cf01e76e8acd3db5bdf571,20,small
66cf1d0ea1185325f527cbf2,8c,small
66cf1d0ea1185325f527cbf2,20biib,intermediate
66cf1d0ea1185325f527cbf2,20,small
66cf3d7075c2a3b885dfc37c,8c,small
66cf3d7075c2a3b885dfc37c,20biic,commercial
66cf3d7075c2a3b885dfc37c,20,small
66cf4cd36e8acd4557ca22ec,8c,small
66cf4cd36e8acd4557ca22ec,27,small
66cf4cd36e8acd4557ca22ec,20biib,intermediate
66cf4cd36e8acd4557ca22ec,20,small
66cf873e6e8acd09b0cb3c94,8c,small
66cf873e6e8acd09b0cb3c94,20biic,commercial
66cf873e6e8acd09b0cb3c94,20,small
66cf873e6e8acd09b0cb3c94,29,small
66d02312b9439a55100889fe,8c,small
66d02312b9439a55100889fe,20biia,small
66d02312b9439a55100889fe,20,small
66d02312b9439a55100889fe,27,small
66d02b1e6e8acd1b91dd92fe,8c,small
66d02b1e6e8acd1b91dd92fe,20biib,intermediate
66d02b1e6e8acd1b91dd92fe,20,small
66d04051b9439a27630b95e3,8c,small
66d04051b9439a27630b95e3,20biia,small
66d04051b9439a27630b95e3,20,small
66d04051b9439a27630b95e3,27b,small
66d04132cddf2209c57846e2,8c,small
66d04132cddf2209c57846e2,20biia,small
66d04132cddf2209c57846e2,20,small
66d04132cddf2209c57846e2,27,small
66d07d816e8acdaedce90d68,8c,small
66d07d816e8acdaedce90d68,20biia,small
66d07d816e8acdaedce90d68,20,small
66d085f56e8acde16fe9ba7e,8c,small
66d085f56e8acde16fe9ba7e,20biia,small
66d085f56e8acde16fe9ba7e,20,small
66d0bf29cddf223cf7865740,8c,small
66d0bf29cddf223cf7865740,21b,intermediate
66d0bf29cddf223cf7865740,21,small
66d0bf29cddf223cf7865740,27,small
66d174a0a1185355f85e7bd2,8c,small
66d174a0a1185355f85e7bd2,20biia,small
66d174a0a1185355f85e7bd2,20,small
66d174a0a1185355f85e7bd2,29,small
66d174a0a1185355f85e7bd2,1211,small
66d174a0a1185355f85e7bd2,121,small
66d174a0a1185355f85e7bd2,1,small
66d174a0a1185355f85e7bd2,3172,small
66d174a0a1185355f85e7bd2,317,small
66d174a0a1185355f85e7bd2,2,small
66d1cd8fcc8c4446e8e5b766,8c,small
66d1cd8fcc8c4446e8e5b766,20biia,small
66d1cd8fcc8c4446e8e5b766,20,small
66d1cd8fcc8c4446e8e5b766,27,small
66d1e695a1185352c27365d0,20b,intermediate
66d1e695a1185352c27365d0,20,small
66d1e695a1185352c27365d0,9i,None
66d1e695a1185352c27365d0,9,small
66d1e695a1185352c27365d0,112,small
66d1f2b4cddf22c560acbc05,8c,small
66d1f2b4cddf22c560acbc05,20ai,cultivation
66d1f2b4cddf22c560acbc05,20,small
66d1f2b4cddf22c560acbc05,27b,small
66d20dc935a88b4b12e102bc,8c,small
66d20dc935a88b4b12e102bc,20biia,small
66d20dc935a88b4b12e102bc,20,small
66d20dc935a88b4b12e102bc,21b,intermediate
66d20dc935a88b4b12e102bc,21,small
66d20dc935a88b4b12e102bc,29,small
66d27c9c6e8acd1d840eb198,8c,small
66d27c9c6e8acd1d840eb198,20biia,small
66d27c9c6e8acd1d840eb198,20,small
66d27c9c6e8acd1d840eb198,27b,small
66d2ee086e8acdc7d91d1c6d,20ai,cultivation
66d2ee086e8acdc7d91d1c6d,20,small
66d2ee086e8acdc7d91d1c6d,20biia,small
66d2ee086e8acdc7d91d1c6d,27,small
66d2ee086e8acdc7d91d1c6d,8c,small
66d2fd97b9439a6ac849e74c,20biia,small
66d2fd97b9439a6ac849e74c,20,small
66d30b9ccddf226acacbaf0f,8c,small
66d30b9ccddf226acacbaf0f,20biia,small
66d30b9ccddf226acacbaf0f,20,small
66d31f952d9c0f81df595e75,8c,small
66d31f952d9c0f81df595e75,20biia,small
66d31f952d9c0f81df595e75,20,small
66d31f952d9c0f81df595e75,27,small
66d33690a118531ec095ec31,8c,small
66d33690a118531ec095ec31,20biia,small
66d33690a118531ec095ec31,20,small
66d33690a118531ec095ec31,27b,small
66d35125b9439a50c252bb2b,8c,small
66d35125b9439a50c252bb2b,20biib,intermediate
66d35125b9439a50c252bb2b,20,small
66d352a2a11853868a97d997,20biib,intermediate
66d352a2a11853868a97d997,20,small
66d352a2a11853868a97d997,29,small
66d3654935a88b56d606343d,8c,small
66d3654935a88b56d606343d,20biia,small
66d3654935a88b56d606343d,20,small
66d3654935a88b56d606343d,7a,small
66d3654935a88b56d606343d,7,small
66d3654935a88b56d606343d,8e,None
66d3654935a88b56d606343d,8,small
66d3a871b9439a83b054e9ae,8c,small
66d3a871b9439a83b054e9ae,20biib,intermediate
66d3a871b9439a83b054e9ae,20,small
66d3a871b9439a83b054e9ae,8b,intermediate
66d3a871b9439a83b054e9ae,8,small
66d3a871b9439a83b054e9ae,20bi,intermediate
66d3d23bcddf226951d641f8,8c,small
66d3d23bcddf226951d641f8,20biib,intermediate
66d3d23bcddf226951d641f8,20,small
66d4748675c2a3a27534b797,8c,small
66d4748675c2a3a27534b797,20biia,small
66d4748675c2a3a27534b797,20,small
66d4a4a1a11853479da8f119,20biia,small
66d4a4a1a11853479da8f119,20,small
66d4a68f1b33d23007032dd6,8c,small
66d4a68f1b33d23007032dd6,20biic,commercial
66d4a68f1b33d23007032dd6,20,small
66d4a68f1b33d23007032dd6,29,small
66d52bb9cddf22f26de45888,8b,intermediate
66d52bb9cddf22f26de45888,8,small
66d52bb9cddf22f26de45888,20a,cultivation
66d52bb9cddf22f26de45888,20,small
66d52bb9cddf22f26de45888,20biib,intermediate
66d538eab9439abbcb6532de,8c,small
66d538eab9439abbcb6532de,20biia,small
66d538eab9439abbcb6532de,20,small
66d5e42e75c2a397a8554e64,8c,small
66d5e42e75c2a397a8554e64,20biia,small
66d5e42e75c2a397a8554e64,20,small
66d5e42e75c2a397a8554e64,27,small
66d5ef3dcc8c4448de37b1ac,8c,small
66d5ef3dcc8c4448de37b1ac,20biia,small
